code,Qwen/Qwen3-1.7B_max,Qwen/Qwen3-1.7B_mean,avg
suz_Deva,0.0097,0.0003,0.0097
ese_Latn,0.0097,0.0003,0.0097
kog_Latn,0.0097,0.0003,0.0097
otq_Latn,0.0,0.0,0.0
buk_Latn,0.0097,0.0007,0.0097
bcl_Latn,0.0583,0.0124,0.0583
meu_Latn,0.0097,0.0007,0.0097
kha_Latn,0.0097,0.0003,0.0097
tna_Latn,0.0097,0.0007,0.0097
hvn_Latn,0.0097,0.0007,0.0097
mwc_Latn,0.0194,0.003,0.0194
zaj_Latn,0.0097,0.0017,0.0097
aze_Latn,0.0388,0.0137,0.0388
ayr_Latn,0.0097,0.002,0.0097
nou_Latn,0.0097,0.0003,0.0097
gvn_Latn,0.0,0.0,0.0
mad_Latn,0.0097,0.0027,0.0097
izr_Latn,0.0,0.0,0.0
mbs_Latn,0.0097,0.0007,0.0097
btt_Latn,0.0,0.0,0.0
kmo_Latn,0.0,0.0,0.0
gag_Cyrl,0.0097,0.0017,0.0097
wob_Latn,0.0,0.0,0.0
mxq_Latn,0.0,0.0,0.0
eko_Latn,0.0,0.0,0.0
apy_Latn,0.0,0.0,0.0
ttc_Latn,0.0097,0.0013,0.0097
ojb_Latn,0.0,0.0,0.0
srm_Latn,0.0097,0.0003,0.0097
nsn_Latn,0.0097,0.0007,0.0097
crt_Latn,0.0,0.0,0.0
urd_Arab,0.0777,0.0164,0.0777
npy_Latn,0.0097,0.0033,0.0097
sbs_Latn,0.0097,0.0007,0.0097
tcz_Latn,0.0194,0.005,0.0194
miq_Latn,0.0097,0.0013,0.0097
kaz_Cyrl,0.0194,0.0033,0.0194
shn_Mymr,0.0,0.0,0.0
kez_Latn,0.0,0.0,0.0
arp_Latn,0.0097,0.0033,0.0097
ian_Latn,0.0,0.0,0.0
kud_Latn,0.0097,0.001,0.0097
lus_Latn,0.0,0.0,0.0
hmr_Latn,0.0,0.0,0.0
kpj_Latn,0.0097,0.0003,0.0097
lem_Latn,0.0,0.0,0.0
tlh_Latn,0.068,0.0104,0.068
loq_Latn,0.0,0.0,0.0
gaw_Latn,0.0097,0.001,0.0097
met_Latn,0.0097,0.0007,0.0097
bss_Latn,0.0,0.0,0.0
nhr_Latn,0.0,0.0,0.0
tzo_Latn,0.0097,0.0003,0.0097
ake_Latn,0.0,0.0,0.0
tif_Latn,0.0,0.0,0.0
snw_Latn,0.0097,0.0007,0.0097
ajz_Latn,0.0194,0.0027,0.0194
aim_Latn,0.0097,0.0003,0.0097
nlc_Latn,0.0,0.0,0.0
gux_Latn,0.0,0.0,0.0
not_Latn,0.0,0.0,0.0
urb_Latn,0.0,0.0,0.0
njz_Latn,0.0,0.0,0.0
nim_Latn,0.0097,0.0003,0.0097
bbr_Latn,0.0097,0.0013,0.0097
nys_Latn,0.0097,0.001,0.0097
nso_Latn,0.0097,0.0033,0.0097
ivv_Latn,0.0194,0.0064,0.0194
cbk_Latn,0.1165,0.0482,0.1165
dgr_Latn,0.0,0.0,0.0
twu_Latn,0.0194,0.0017,0.0194
npi_Deva,0.0291,0.0047,0.0291
aso_Latn,0.0,0.0,0.0
mxp_Latn,0.0,0.0,0.0
rmy_Latn,0.0194,0.005,0.0194
lbk_Latn,0.0194,0.0077,0.0194
kde_Latn,0.0097,0.001,0.0097
tar_Latn,0.0,0.0,0.0
